codegeo;libgeo;nb_ecoles_publique;nb_ecoles_prive;nb_ecoles_totale;Part de la population éloignée de plus de 20 minutes d'au moins un des services de santé de proximité 2021;somme_tauxpourmille;Gagnant
27487;Radepont;1.0;0.0;1.0;0;0.0;LE PEN
27488;Renneville;0.0;0.0;0.0;0;0.0;LE PEN
27489;Reuilly;1.0;0.0;1.0;0;0.0;LE PEN
27490;Richeville;0.0;0.0;0.0;0;0.0;LE PEN
27492;Romilly-la-Puthenaye;1.0;0.0;1.0;0;0.0;LE PEN
27493;Romilly-sur-Andelle;1.0;0.0;1.0;0;36.78408940464709;LE PEN
27495;La Roquette;0.0;0.0;0.0;0;0.0;LE PEN
27496;Rosay-sur-Lieure;0.0;0.0;0.0;0;0.0;LE PEN
27497;Rougemontiers;1.0;0.0;1.0;0;0.0;LE PEN
27498;Rouge-Perriers;0.0;0.0;0.0;0;0.0;LE PEN
27500;Routot;1.0;0.0;1.0;0;15.239883521675578;LE PEN
27501;Rouvray;0.0;0.0;0.0;0;0.0;LE PEN
27502;Rugles;1.0;0.0;1.0;0;43.06556831748286;LE PEN
27504;Sacquenville;1.0;0.0;1.0;0;0.0;LE PEN
27505;Saint-Agnan-de-Cernières;0.0;0.0;0.0;34;0.0;FILLON
27507;Saint-André-de-l'Eure;2.0;0.0;2.0;0;57.40379027946025;LE PEN
27508;Saint-Antonin-de-Sommaire;1.0;0.0;1.0;0;0.0;LE PEN
27511;Saint-Aubin-d'Écrosville;1.0;0.0;1.0;0;0.0;LE PEN
27512;Saint-Aubin-de-Scellon;1.0;0.0;1.0;0;0.0;FILLON
27514;Saint-Aubin-du-Thenney;1.0;0.0;1.0;0;0.0;FILLON
27516;Treis-Sants-en-Ouche;1.0;0.0;1.0;0;13.82956212042334;FILLON
27517;Saint-Aubin-sur-Gaillon;1.0;0.0;1.0;0;4.66321243523316;LE PEN
27518;Saint-Aubin-sur-Quillebeuf;1.0;0.0;1.0;14,5;0.0;LE PEN
27520;Saint-Benoît-des-Ombres;0.0;0.0;0.0;0;0.0;LE PEN
27521;Saint-Christophe-sur-Avre;1.0;0.0;1.0;0;0.0;FILLON
27522;Saint-Christophe-sur-Condé;0.0;0.0;0.0;0;0.0;LE PEN
27524;Sainte-Colombe-la-Commanderie;1.0;0.0;1.0;0;0.0;LE PEN
27525;Sainte-Colombe-près-Vernon;1.0;0.0;1.0;0;0.0;MACRON
27527;Saint-Cyr-de-Salerne;0.0;0.0;0.0;0;0.0;LE PEN
27528;Le Vaudreuil;1.0;1.0;2.0;0;67.55616862874068;MACRON
27529;Saint-Cyr-la-Campagne;0.0;0.0;0.0;0;0.0;MACRON
27530;Saint-Denis-d'Augerons;0.0;0.0;0.0;0;0.0;FILLON
27531;Saint-Denis-des-Monts;0.0;0.0;0.0;0;0.0;LE PEN
27533;Saint-Denis-le-Ferment;1.0;0.0;1.0;0;0.0;FILLON
27534;Saint-Didier-des-Bois;1.0;0.0;1.0;0;0.0;LE PEN
27535;Saint-Élier;1.0;0.0;1.0;0;0.0;LE PEN
27536;Saint-Éloi-de-Fourques;1.0;0.0;1.0;0;0.0;LE PEN
27537;Saint-Étienne-du-Vauvray;1.0;0.0;1.0;0;0.0;LE PEN
27538;Saint-Étienne-l'Allier;1.0;0.0;1.0;0;9.00900900900901;LE PEN
27539;Saint-Étienne-sous-Bailleul;0.0;0.0;0.0;0;0.0;MACRON
27540;Sainte-Geneviève-lès-Gasny;1.0;0.0;1.0;0;0.0;LE PEN
27541;Le Mesnil-Saint-Jean;0.0;0.0;0.0;0;0.0;LE PEN
27542;Saint-Georges-du-Vièvre;1.0;0.0;1.0;0;0.0;LE PEN
27543;Saint-Georges-Motel;1.0;0.0;1.0;0;0.0;LE PEN
27544;Saint-Germain-de-Fresney;0.0;0.0;0.0;0;0.0;MACRON
27545;Saint-Germain-de-Pasquier;0.0;0.0;0.0;0;0.0;FILLON
27546;Saint-Germain-des-Angles;0.0;0.0;0.0;0;0.0;LE PEN
27547;Saint-Germain-la-Campagne;1.0;0.0;1.0;0;0.0;LE PEN
27548;Saint-Germain-sur-Avre;1.0;0.0;1.0;0;0.0;LE PEN
27550;Saint-Grégoire-du-Vièvre;1.0;0.0;1.0;0;0.0;LE PEN
27552;Saint-Jean-du-Thenney;1.0;0.0;1.0;0;0.0;FILLON
27553;Saint-Julien-de-la-Liègue;0.0;0.0;0.0;0;0.0;LE PEN
27554;La Chapelle-Longueville;3.0;0.0;3.0;0;31.680091074891312;LE PEN
27555;Saint-Laurent-des-Bois;0.0;0.0;0.0;0;0.0;LE PEN
27556;Saint-Laurent-du-Tencement;0.0;0.0;0.0;62,1;0.0;LE PEN
27557;Saint-Léger-de-Rôtes;0.0;0.0;0.0;0;0.0;MACRON
27558;Saint-Léger-du-Gennetey;0.0;0.0;0.0;0;0.0;LE PEN
27560;Saint-Luc;0.0;0.0;0.0;0;0.0;FILLON
27561;Saint-Maclou;1.0;0.0;1.0;0;0.0;LE PEN
27562;Saint-Marcel;1.0;0.0;1.0;0;67.1848542014638;MACRON
27563;Saint-Mards-de-Blacarville;1.0;0.0;1.0;0;0.0;LE PEN
27564;Saint-Mards-de-Fresne;0.0;0.0;0.0;0;0.0;LE PEN
27565;Le Lesme;0.0;0.0;0.0;0;0.0;LE PEN
27567;Sainte-Marie-de-Vatimesnil;1.0;0.0;1.0;0;0.0;LE PEN
27568;Sainte-Marthe;0.0;0.0;0.0;6,5;0.0;LE PEN
27569;Saint-Martin-du-Tilleul;0.0;0.0;0.0;0;0.0;LE PEN
27570;Saint-Martin-la-Campagne;0.0;0.0;0.0;0;0.0;LE PEN
27571;Saint-Martin-Saint-Firmin;0.0;0.0;0.0;0;0.0;LE PEN
27572;Saint-Meslin-du-Bosc;0.0;0.0;0.0;0;0.0;LE PEN
27576;Sainte-Opportune-du-Bosc;0.0;0.0;0.0;0;0.0;LE PEN
27577;Sainte-Opportune-la-Mare;0.0;0.0;0.0;28;0.0;LE PEN
27578;Sainte-Marie-d'Attez;0.0;0.0;0.0;0;0.0;LE PEN
27579;Saint-Ouen-de-Pontcheuil;0.0;0.0;0.0;0;0.0;LE PEN
27580;Saint-Ouen-de-Thouberville;1.0;0.0;1.0;0;10.031931832852775;LE PEN
27582;Saint-Ouen-du-Tilleul;1.0;0.0;1.0;0;3.6832412523020257;LE PEN
27584;Saint-Paul-de-Fourques;1.0;0.0;1.0;0;0.0;LE PEN
27586;Saint-Philbert-sur-Boissey;0.0;0.0;0.0;2;0.0;LE PEN
27587;Saint-Philbert-sur-Risle;1.0;0.0;1.0;0;0.0;LE PEN
27589;Saint-Pierre-de-Bailleul;1.0;0.0;1.0;0;0.0;LE PEN
27590;Saint-Pierre-de-Cernières;0.0;0.0;0.0;7,7;0.0;FILLON
27591;Saint-Pierre-de-Cormeilles;0.0;0.0;0.0;0;0.0;LE PEN
27592;Saint-Pierre-de-Salerne;0.0;0.0;0.0;0;0.0;LE PEN
27593;Saint-Pierre-des-Fleurs;1.0;0.0;1.0;0;9.114583333333334;LE PEN
27594;Saint-Pierre-des-Ifs;0.0;0.0;0.0;0;0.0;LE PEN
27595;Saint-Pierre-du-Bosguérard;1.0;0.0;1.0;0;0.0;LE PEN
27597;Saint-Pierre-du-Val;1.0;0.0;1.0;0;0.0;LE PEN
27598;Saint-Pierre-du-Vauvray;1.0;0.0;1.0;0;13.565915991902834;LE PEN
27599;Saint-Pierre-la-Garenne;1.0;0.0;1.0;0;0.0;LE PEN
27601;Saint-Samson-de-la-Roque;0.0;0.0;0.0;2,3;0.0;LE PEN
27602;Saint-Sébastien-de-Morsent;2.0;0.0;2.0;0;30.673202210751512;MACRON
27603;Saint-Siméon;0.0;0.0;0.0;0;0.0;LE PEN
27604;Saint-Sulpice-de-Grimbouville;0.0;0.0;0.0;0;0.0;MÉLENCHON
27605;Saint-Sylvestre-de-Cormeilles;0.0;0.0;0.0;0;0.0;FILLON
27606;Saint-Symphorien;1.0;0.0;1.0;0;0.0;LE PEN
27608;Saint-Victor-de-Chrétienville;1.0;0.0;1.0;0;0.0;LE PEN
27609;Saint-Victor-d'Épine;0.0;0.0;0.0;0;0.0;LE PEN
27610;Saint-Victor-sur-Avre;0.0;0.0;0.0;0;0.0;FILLON
27611;Saint-Vigor;0.0;0.0;0.0;0;0.0;MACRON
27612;Saint-Vincent-des-Bois;0.0;0.0;0.0;0;0.0;FILLON
27613;Saint-Vincent-du-Boulay;0.0;0.0;0.0;0;0.0;LE PEN
27614;Sancourt;0.0;0.0;0.0;0;0.0;LE PEN
27615;Sassey;0.0;0.0;0.0;0;0.0;MACRON
27616;La Saussaye;1.0;0.0;1.0;0;10.691332009332896;MACRON
27617;Saussay-la-Campagne;1.0;0.0;1.0;0;0.0;LE PEN
27618;Sébécourt;1.0;0.0;1.0;47,3;0.0;LE PEN
27620;Selles;1.0;0.0;1.0;0;0.0;LE PEN
27621;Serez;0.0;0.0;0.0;0;0.0;LE PEN
27622;Serquigny;1.0;0.0;1.0;0;19.4364606424315;LE PEN
27623;Surtauville;1.0;0.0;1.0;0;0.0;LE PEN
27624;Surville;1.0;0.0;1.0;0;0.0;LE PEN
27625;Suzay;0.0;0.0;0.0;0;0.0;LE PEN
27627;Le Theil-Nolent;0.0;0.0;0.0;0;0.0;LE PEN
27629;Thiberville;1.0;1.0;2.0;0;34.09720486008694;LE PEN
27630;Thibouville;0.0;0.0;0.0;0;0.0;LE PEN
27631;Thierville;0.0;0.0;0.0;0;0.0;LE PEN
27632;Le Thil;1.0;0.0;1.0;0;0.0;LE PEN
27633;Les Thilliers-en-Vexin;0.0;0.0;0.0;0;0.0;LE PEN
27635;Le Thuit;0.0;0.0;0.0;0;0.0;LE PEN
27638;Le Thuit de l'Oison;1.0;0.0;1.0;0;21.586597212433496;LE PEN
27640;Tilleul-Dame-Agnès;0.0;0.0;0.0;0;0.0;LE PEN
27641;Le Tilleul-Lambert;1.0;0.0;1.0;0;0.0;LE PEN
27643;Tillières-sur-Avre;1.0;0.0;1.0;0;10.32654792196777;LE PEN
27644;Tilly;1.0;0.0;1.0;0;0.0;LE PEN
27645;Tocqueville;0.0;0.0;0.0;28,8;0.0;LE PEN
27646;Le Torpt;0.0;0.0;0.0;0;0.0;LE PEN
27649;Touffreville;0.0;0.0;0.0;0;0.0;LE PEN
27650;Tournedos-Bois-Hubert;1.0;0.0;1.0;0;0.0;LE PEN
27652;Tourneville;0.0;0.0;0.0;0;0.0;MACRON
27654;Tourville-la-Campagne;1.0;0.0;1.0;0;0.0;LE PEN
27655;Tourville-sur-Pont-Audemer;0.0;0.0;0.0;0;0.0;MACRON
27656;Toutainville;1.0;0.0;1.0;0,8;0.0;LE PEN
27658;Le Tremblay-Omonville;0.0;0.0;0.0;0;0.0;LE PEN
27659;La Trinité;0.0;0.0;0.0;0;0.0;FILLON
27660;La Trinité-de-Réville;0.0;0.0;0.0;0;0.0;LE PEN
27661;La Trinité-de-Thouberville;0.0;0.0;0.0;0;0.0;LE PEN
27662;Triqueville;0.0;0.0;0.0;1,5;0.0;LE PEN
27663;Le Troncq;0.0;0.0;0.0;0;0.0;FILLON
27664;Le Tronquay;1.0;0.0;1.0;0,6;0.0;LE PEN
27665;Trouville-la-Haule;1.0;0.0;1.0;73,7;0.0;LE PEN
27666;La Vacherie;0.0;0.0;0.0;0;0.0;LE PEN
27667;Valailles;0.0;0.0;0.0;0;0.0;LE PEN
27668;Le Val-David;1.0;0.0;1.0;0;0.0;LE PEN
27669;Valletot;0.0;0.0;0.0;0;0.0;LE PEN
27670;Vandrimare;1.0;0.0;1.0;0;12.437394225234744;LE PEN
27671;Vannecrocq;0.0;0.0;0.0;0;0.0;LE PEN
27672;Vascœuil;0.0;0.0;0.0;0;0.0;LE PEN
27673;Vatteville;0.0;0.0;0.0;70,3;0.0;LE PEN
27674;Vaux-sur-Eure;0.0;0.0;0.0;0;0.0;FILLON
27676;Les Trois Lacs;2.0;0.0;2.0;0;3.36322869955157;LE PEN
27677;Venon;0.0;0.0;0.0;0;0.0;LE PEN
27678;Les Ventes;1.0;0.0;1.0;0,8;0.0;LE PEN
27679;Verneuil d'Avre et d'Iton;2.0;1.0;3.0;0;134.90684302428525;LE PEN
27680;Verneusses;0.0;0.0;0.0;7,2;0.0;LE PEN
27681;Vernon;9.0;2.0;11.0;0;140.66535038286491;MACRON
27682;Vesly;1.0;0.0;1.0;0;0.0;LE PEN
27683;Vézillon;0.0;0.0;0.0;0;0.0;LE PEN
27684;Le Vieil-Évreux;0.0;0.0;0.0;0;22.658807934209666;LE PEN
27685;La Vieille-Lyre;0.0;0.0;0.0;0,1;0.0;LE PEN
27686;Vieux-Port;0.0;0.0;0.0;100;0.0;FILLON
27689;Villegats;0.0;0.0;0.0;0;0.0;LE PEN
27690;Villers-en-Vexin;0.0;0.0;0.0;0;0.0;LE PEN
27691;Villers-sur-le-Roule;1.0;0.0;1.0;0,6;0.0;LE PEN
27692;Villettes;0.0;0.0;0.0;0;0.0;LE PEN
27693;Sylvains-Lès-Moulins;1.0;0.0;1.0;0;20.027958596493924;LE PEN
27694;Villez-sous-Bailleul;0.0;0.0;0.0;0;0.0;LE PEN
27695;Villez-sur-le-Neubourg;0.0;0.0;0.0;0;0.0;LE PEN
27696;Villiers-en-Désœuvre;1.0;0.0;1.0;0;0.0;LE PEN
27697;Vironvay;0.0;0.0;0.0;5,2;63.4441087613293;LE PEN
27698;Vitot;1.0;0.0;1.0;0;0.0;LE PEN
27699;Voiscreville;0.0;0.0;0.0;0;0.0;LE PEN
27700;Vraiville;1.0;0.0;1.0;0;0.0;LE PEN
27701;Val-de-Reuil;7.0;0.0;7.0;0;176.031450532115;MÉLENCHON
28001;Abondant;1.0;0.0;1.0;0;16.052973809302298;LE PEN
28003;Allainville;0.0;0.0;0.0;0;0.0;LE PEN
28004;Allonnes;0.0;0.0;0.0;0;0.0;LE PEN
28005;Alluyes;1.0;0.0;1.0;0;0.0;LE PEN
28006;Amilly;1.0;0.0;1.0;0;17.006983538779178;LE PEN
28007;Anet;1.0;1.0;2.0;0;65.23138347194899;FILLON
28008;Ardelles;0.0;0.0;0.0;0;0.0;LE PEN
28009;Ardelu;0.0;0.0;0.0;0;0.0;FILLON
28010;Argenvilliers;1.0;0.0;1.0;0;0.0;LE PEN
28012;Vald'Yerre;2.0;1.0;3.0;4,2;26.13096684338613;LE PEN
28013;Aunay-sous-Auneau;1.0;0.0;1.0;0;7.493188010899182;LE PEN
28014;Aunay-sous-Crécy;1.0;0.0;1.0;0;0.0;LE PEN
28015;Auneau-Bleury-Saint-Symphorien;3.0;1.0;4.0;0,2;81.32491108800298;LE PEN
28016;Les Autels-Villevillon;0.0;0.0;0.0;0;0.0;LE PEN
28018;Authon-du-Perche;2.0;0.0;2.0;22,3;34.18308820397647;FILLON
28019;Baigneaux;0.0;0.0;0.0;0;0.0;FILLON
28021;Bailleau-le-Pin;1.0;0.0;1.0;0;0.0;LE PEN
28022;Bailleau-l'Évêque;1.0;0.0;1.0;0;0.0;FILLON
28023;Bailleau-Armenonville;1.0;0.0;1.0;0;11.048045772808026;LE PEN
28024;Barjouville;1.0;0.0;1.0;0;102.21808310146594;MACRON
28025;Barmainville;0.0;0.0;0.0;0;0.0;LE PEN
28026;Baudreville;1.0;0.0;1.0;0;0.0;LE PEN
28027;La Bazoche-Gouet;1.0;0.0;1.0;32,4;8.143322475570033;FILLON
28028;Bazoches-en-Dunois;1.0;0.0;1.0;0;0.0;FILLON
28029;Bazoches-les-Hautes;0.0;0.0;0.0;0;0.0;LE PEN
28030;Beauche;0.0;0.0;0.0;0;0.0;LE PEN
28031;Beaumont-les-Autels;0.0;0.0;0.0;0,4;0.0;FILLON
28032;Beauvilliers;0.0;0.0;0.0;0;0.0;FILLON
28033;Belhomert-Guéhouville;1.0;0.0;1.0;0;11.263218345015812;LE PEN
28034;Berchères-Saint-Germain;1.0;0.0;1.0;0;0.0;LE PEN
28035;Berchères-les-Pierres;1.0;0.0;1.0;0;0.0;LE PEN
28036;Berchères-sur-Vesgre;1.0;0.0;1.0;0;0.0;FILLON
28037;Bérou-la-Mulotière;0.0;0.0;0.0;0;0.0;LE PEN
28038;Béthonvilliers;0.0;0.0;0.0;0;0.0;LE PEN
28039;Béville-le-Comte;1.0;0.0;1.0;0;0.0;LE PEN
28040;Billancelles;0.0;0.0;0.0;0;0.0;LE PEN
28041;Blandainville;0.0;0.0;0.0;0;0.0;FILLON
28045;Boissy-en-Drouais;0.0;0.0;0.0;0;0.0;LE PEN
28046;Boissy-lès-Perche;1.0;0.0;1.0;0;0.0;FILLON
28047;Boisville-la-Saint-Père;1.0;0.0;1.0;0,4;0.0;LE PEN
28048;La Bourdinière-Saint-Loup;0.0;0.0;0.0;0;0.0;LE PEN
28049;Boncé;0.0;0.0;0.0;0;0.0;LE PEN
28050;Boncourt;0.0;0.0;0.0;0;0.0;FILLON
28051;Bonneval;1.0;1.0;2.0;0;76.83888972428745;LE PEN
28052;Bouglainval;1.0;0.0;1.0;0;0.0;LE PEN
28053;Le Boullay-les-Deux-Églises;0.0;0.0;0.0;0;0.0;LE PEN
28054;Le Boullay-Mivoye;0.0;0.0;0.0;0;0.0;LE PEN
28055;Le Boullay-Thierry;1.0;0.0;1.0;0;0.0;LE PEN
28056;Boutigny-Prouais;1.0;0.0;1.0;0;0.0;FILLON
28057;Bouville;1.0;0.0;1.0;0;0.0;LE PEN
28058;Bréchamps;0.0;0.0;0.0;0;0.0;FILLON
28059;Brezolles;1.0;1.0;2.0;0;46.35629897120133;LE PEN
28060;Briconville;0.0;0.0;0.0;0;0.0;MÉLENCHON
28061;Brou;1.0;1.0;2.0;0;80.54651542440054;LE PEN
28062;Broué;1.0;0.0;1.0;0;0.0;LE PEN
28064;Bû;1.0;0.0;1.0;0;15.56972988810812;LE PEN
28065;Bullainville;0.0;0.0;0.0;0;0.0;FILLON
28067;Cernay;0.0;0.0;0.0;0;0.0;LE PEN
28068;Challet;0.0;0.0;0.0;0;0.0;LE PEN
28070;Champhol;1.0;0.0;1.0;0;54.66410566144569;MACRON
28071;Champrond-en-Gâtine;1.0;0.0;1.0;0,3;0.0;LE PEN
28072;Champrond-en-Perchet;1.0;0.0;1.0;0;0.0;FILLON
28073;Champseru;0.0;0.0;0.0;0;0.0;LE PEN
28074;La Chapelle-d'Aunainville;0.0;0.0;0.0;0;0.0;LE PEN
28075;La Chapelle-du-Noyer;1.0;0.0;1.0;0;5.736137667304016;MACRON
28076;La Chapelle-Forainvilliers;0.0;0.0;0.0;0;0.0;FILLON
28077;La Chapelle-Fortin;0.0;0.0;0.0;0;0.0;FILLON
28078;Chapelle-Guillaume;0.0;0.0;0.0;22,2;0.0;FILLON
28079;Chapelle-Royale;0.0;0.0;0.0;0;0.0;LE PEN
28080;Charbonnières;0.0;0.0;0.0;85,3;0.0;LE PEN
28081;Charonville;1.0;0.0;1.0;0;0.0;LE PEN
28082;Charpont;0.0;0.0;0.0;0;0.0;LE PEN
28084;Chartainvilliers;0.0;0.0;0.0;0;0.0;LE PEN
28085;Chartres;11.0;4.0;15.0;0;158.99435506496988;MACRON
28086;Chassant;1.0;0.0;1.0;0;0.0;LE PEN
28087;Châtaincourt;0.0;0.0;0.0;0;0.0;LE PEN
28088;Châteaudun;6.0;1.0;7.0;0;126.6079136863831;MACRON
28089;Châteauneuf-en-Thymerais;1.0;1.0;2.0;0;37.363749990526536;LE PEN
28090;Les Châtelets;0.0;0.0;0.0;0;0.0;LE PEN
28091;Les Châtelliers-Notre-Dame;0.0;0.0;0.0;0;0.0;LE PEN
28092;Châtenay;1.0;0.0;1.0;0;0.0;LE PEN
28094;Chaudon;1.0;0.0;1.0;0;8.987617065234392;LE PEN
28095;Chauffours;0.0;0.0;0.0;0;0.0;LE PEN
28096;La Chaussée-d'Ivry;1.0;0.0;1.0;0;0.0;LE PEN
28098;Cherisy;1.0;0.0;1.0;0;22.642552187706382;LE PEN
28099;Chuisnes;1.0;0.0;1.0;0;0.0;LE PEN
28100;Cintray;1.0;0.0;1.0;0;0.0;LE PEN
28102;Clévilliers;1.0;0.0;1.0;0;0.0;LE PEN
28103;Cloyes-les-Trois-Rivières;1.0;1.0;2.0;0;45.28076665157691;LE PEN
28104;Coltainville;1.0;0.0;1.0;0;0.0;MACRON
28105;Combres;1.0;0.0;1.0;0;0.0;LE PEN
28106;Conie-Molitard;1.0;0.0;1.0;0;0.0;FILLON
28107;Corancez;0.0;0.0;0.0;0;0.0;FILLON
28108;Cormainville;0.0;0.0;0.0;0;0.0;FILLON
28109;Les Corvées-les-Yys;0.0;0.0;0.0;22,5;0.0;LE PEN
28110;Le Coudray;1.0;0.0;1.0;0;94.8701202130196;MACRON
28111;Coudray-au-Perche;0.0;0.0;0.0;0;0.0;FILLON
28113;Coulombs;1.0;0.0;1.0;0;0.0;LE PEN
28114;Courbehaye;0.0;0.0;0.0;29,8;0.0;FILLON
28116;Courville-sur-Eure;1.0;1.0;2.0;0;43.67823285456596;LE PEN
28117;Crécy-Couvé;0.0;0.0;0.0;0;0.0;FILLON
28118;Croisilles;0.0;0.0;0.0;0;0.0;LE PEN
28119;La Croix-du-Perche;0.0;0.0;0.0;0;0.0;FILLON
28120;Crucey-Villages;1.0;0.0;1.0;1,7;0.0;LE PEN
28121;Dambron;0.0;0.0;0.0;0;0.0;FILLON
28122;Dammarie;1.0;0.0;1.0;0;0.0;LE PEN
28123;Dampierre-sous-Brou;0.0;0.0;0.0;3,4;0.0;LE PEN
28124;Dampierre-sur-Avre;0.0;0.0;0.0;0;12.78772378516624;LE PEN
28126;Dancy;0.0;0.0;0.0;0;0.0;LE PEN
28127;Dangeau;1.0;0.0;1.0;0,7;0.0;LE PEN
28128;Dangers;1.0;0.0;1.0;0;0.0;MACRON
28129;Denonville;1.0;0.0;1.0;0;0.0;LE PEN
28130;Digny;1.0;0.0;1.0;0;0.0;LE PEN
28132;Donnemain-Saint-Mamès;1.0;0.0;1.0;0;0.0;LE PEN
28134;Dreux;11.0;1.0;12.0;0;151.1106357502249;MÉLENCHON
28135;Droue-sur-Drouette;1.0;0.0;1.0;0;7.993605115907274;MACRON
28136;Écluzelles;0.0;0.0;0.0;0;0.0;FILLON
28137;Écrosnes;1.0;0.0;1.0;0;0.0;FILLON
28139;Épeautrolles;0.0;0.0;0.0;0;0.0;MACRON
28140;Épernon;2.0;0.0;2.0;0;97.34137476739282;MACRON
28141;Ermenonville-la-Grande;0.0;0.0;0.0;0;0.0;LE PEN
28142;Ermenonville-la-Petite;0.0;0.0;0.0;0;0.0;LE PEN
28143;Escorpain;0.0;0.0;0.0;0;0.0;LE PEN
28144;Les Étilleux;0.0;0.0;0.0;0;0.0;FILLON
28146;Faverolles;1.0;0.0;1.0;0;0.0;FILLON
28147;Favières;0.0;0.0;0.0;0;0.0;LE PEN
28148;Le Favril;0.0;0.0;0.0;0;0.0;FILLON
28149;La Ferté-Vidame;1.0;0.0;1.0;0;0.0;LE PEN
28151;Fessanvilliers-Mattanvilliers;0.0;0.0;0.0;0;0.0;FILLON
28153;Flacey;0.0;0.0;0.0;0;0.0;LE PEN
28154;Fontaine-la-Guyon;1.0;0.0;1.0;0;0.0;MACRON
28155;Fontaine-les-Ribouts;0.0;0.0;0.0;0;0.0;LE PEN
28156;Fontaine-Simon;1.0;0.0;1.0;0;6.41025641025641;LE PEN
28157;Fontenay-sur-Conie;0.0;0.0;0.0;0;0.0;FILLON
28158;Fontenay-sur-Eure;1.0;0.0;1.0;0;8.673026886383347;FILLON
28159;La Framboisière;0.0;0.0;0.0;0;0.0;LE PEN
28160;Francourville;0.0;0.0;0.0;0;8.101851851851851;LE PEN
28161;Frazé;0.0;0.0;0.0;2,6;0.0;LE PEN
28162;Fresnay-le-Comte;1.0;0.0;1.0;0;0.0;LE PEN
28163;Fresnay-le-Gilmert;0.0;0.0;0.0;0;0.0;LE PEN
28164;Fresnay-l'Évêque;0.0;0.0;0.0;0,7;98.5520170723134;LE PEN
28166;Friaize;0.0;0.0;0.0;0;0.0;LE PEN
28167;Fruncé;0.0;0.0;0.0;0;0.0;LE PEN
28168;Gallardon;1.0;0.0;1.0;0;33.02159084548358;LE PEN
28169;Garancières-en-Beauce;0.0;0.0;0.0;0;0.0;MACRON
28170;Garancières-en-Drouais;0.0;0.0;0.0;0;0.0;MACRON
28171;Garnay;1.0;0.0;1.0;0;0.0;FILLON
28172;Gas;1.0;0.0;1.0;0;0.0;LE PEN
28173;Gasville-Oisème;1.0;0.0;1.0;0;4.237288135593221;MACRON
28175;La Gaudaine;0.0;0.0;0.0;0;0.0;FILLON
28176;Le Gault-Saint-Denis;1.0;0.0;1.0;0;0.0;LE PEN
28177;Gellainville;0.0;0.0;0.0;0;0.0;LE PEN
28178;Germainville;0.0;0.0;0.0;0;0.0;FILLON
28180;Gilles;0.0;0.0;0.0;0;0.0;LE PEN
28182;Gohory;0.0;0.0;0.0;14,4;0.0;LE PEN
28183;Gommerville;0.0;0.0;0.0;0;0.0;LE PEN
28184;Gouillons;0.0;0.0;0.0;0;0.0;LE PEN
28185;Goussainville;1.0;0.0;1.0;0;0.0;LE PEN
28187;Guainville;1.0;0.0;1.0;0;0.0;LE PEN
28188;Le Gué-de-Longroi;1.0;0.0;1.0;0;0.0;LE PEN
28189;Guilleville;0.0;0.0;0.0;0;0.0;LE PEN
28190;Guillonville;0.0;0.0;0.0;0;0.0;LE PEN
28191;Hanches;1.0;0.0;1.0;0;37.26814530525832;MACRON
28192;Happonvilliers;0.0;0.0;0.0;2,8;0.0;LE PEN
28193;Havelu;0.0;0.0;0.0;0;0.0;FILLON
28194;Houville-la-Branche;1.0;0.0;1.0;0;0.0;FILLON
28195;Houx;0.0;0.0;0.0;0;0.0;MACRON
28196;Illiers-Combray;1.0;1.0;2.0;0,1;57.52045215133562;LE PEN
28197;Intréville;0.0;0.0;0.0;0;0.0;LE PEN
28198;Jallans;1.0;0.0;1.0;0;0.0;LE PEN
28199;Janville-en-Beauce;1.0;1.0;2.0;0;76.10760171140697;FILLON
28200;Jaudrais;0.0;0.0;0.0;0;0.0;LE PEN
28201;Jouy;1.0;0.0;1.0;0;18.805418872770325;MACRON
28202;Lamblore;0.0;0.0;0.0;0;0.0;LE PEN
28203;Landelles;1.0;0.0;1.0;0;0.0;LE PEN
28206;Laons;1.0;0.0;1.0;0;0.0;LE PEN
28207;Léthuin;0.0;0.0;0.0;0;0.0;LE PEN
28208;Levainville;0.0;0.0;0.0;0;0.0;FILLON
28209;Lèves;1.0;0.0;1.0;0;43.83008506954349;MACRON
28210;Levesville-la-Chenard;0.0;0.0;0.0;0;0.0;LE PEN
28211;Logron;1.0;0.0;1.0;0,3;0.0;LE PEN
28212;Loigny-la-Bataille;0.0;0.0;0.0;0;0.0;FILLON
28213;Lormaye;0.0;0.0;0.0;0;0.0;FILLON
28214;La Loupe;1.0;1.0;2.0;0;116.02402598239024;LE PEN
28215;Louville-la-Chenard;0.0;0.0;0.0;94,4;0.0;LE PEN
28216;Louvilliers-en-Drouais;0.0;0.0;0.0;0;0.0;LE PEN
28217;Louvilliers-lès-Perche;0.0;0.0;0.0;0;0.0;LE PEN
28218;Lucé;5.0;0.0;5.0;0;102.12797161952015;MACRON
28219;Luigny;0.0;0.0;0.0;4,6;0.0;LE PEN
28220;Luisant;2.0;0.0;2.0;0;59.46898237638968;MACRON
28221;Lumeau;0.0;0.0;0.0;0;0.0;LE PEN
28222;Luplanté;0.0;0.0;0.0;0;0.0;LE PEN
28223;Luray;1.0;0.0;1.0;0;38.51097796993411;MACRON
28225;Magny;1.0;0.0;1.0;0;0.0;LE PEN
28226;Maillebois;1.0;0.0;1.0;0;0.0;LE PEN
28227;Maintenon;2.0;0.0;2.0;0;81.01948042132533;MACRON
